gender,name,nationality,popularity,split
female,Zareen,persian,5512,train
female,Roxy,persian,2929,train
female,Ismenia,persian,4096,train
female,Magali,persian,3197,train
female,Roxi,persian,5578,train
female,Etty,persian,3801,train
female,Cyrene,persian,5466,train
female,Ettie,persian,2653,train
female,Nazneen,persian,0,train
female,Bibi,persian,5364,train
female,Jazmin,persian,749,train
female,Yasmina,persian,3652,train
female,Roxann,persian,5020,train
female,Jazzmin,persian,5024,train
female,Jazmyn,persian,1781,train
female,Jasmin,persian,1239,train
female,Estee,persian,5504,train
female,Roxane,persian,5790,train
female,Roxie,persian,4704,val
female,Yasmeen,persian,2392,val
female,Roxanna,persian,2740,val
female,Darienne,persian,4488,val
female,Starla,persian,3854,val
female,Ester,persian,2632,val
female,Yasmine,persian,1930,val
female,Jaslyn,persian,2210,val
female,Jessamyn,persian,5127,val
female,Darianna,persian,3652,val
female,Yazmin,persian,2050,test
female,Zareena,persian,5466,test
female,Jazzmyn,persian,5418,test
female,Vashti,persian,5852,test
female,Jaslynn,persian,2949,test
female,Cyra,persian,5158,test
female,Essie,persian,5418,test
female,Laleh,persian,0,test
female,Roxanne,persian,1912,test
female,Aryana,persian,1289,test
female,Jassamayn,persian,0,test
male,Marek,polish,2671,train
male,Bogumil,polish,0,train
male,Bratumil,polish,0,train
male,Benedykt,polish,0,train
male,Jedrick,polish,0,train
male,Boleslaw,polish,2898,train
male,Dobieslaw,polish,0,train
male,Boguchwal,polish,0,train
male,Melkior,polish,0,train
male,Bogumierz,polish,0,train
male,Malchior,polish,0,train
male,Jedrek,polish,5364,train
male,Marik,polish,0,train
male,Malkior,polish,0,train
male,Jerzy,polish,0,train
male,Ludoslaw,polish,0,train
male,Melker,polish,0,train
male,Czcibor,polish,0,train
male,Konrad,polish,3197,train
male,Demetrjusz,polish,0,train
male,Apoloniusz,polish,0,train
male,Aleksy,polish,0,train
male,Boryslaw,polish,0,train
male,Apolinary,polish,0,train
male,Kord,polish,0,train
male,Dobroslaw,polish,0,val
male,Egidiusz,polish,0,val
male,Chwalibog,polish,0,val
male,Dionizy,polish,0,val
male,Lubomir,polish,0,val
male,Dobromierz,polish,0,test
male,Knoz,polish,0,test
male,Budzislaw,polish,0,test
male,Melchior,polish,0,test
male,Dobry,polish,0,test
male,Zarek,polish,4387,test
female,Bogumila,polish,0,train
female,Marjon,polish,0,train
female,Jadwige,polish,0,train
female,Edyta,polish,0,train
female,Kassia,polish,5578,train
female,Morela,polish,0,train
female,Basha,polish,5254,train
female,Boguslawa,polish,0,train
female,Klaudia,polish,5158,train
female,Basja,polish,0,train
female,Jadwiga,polish,2320,train
female,Antuaneta,polish,0,train
female,Marjanne,polish,0,val
female,Anastazja,polish,0,val
female,Delja,polish,0,test
female,Basia,polish,5684,test
female,Benedykta,polish,0,test
female,Marjan,polish,5460,test
male,Yury,russian,5127,train
male,Aleksey,russian,5137,train
male,Yegor,russian,5504,train
male,Andrian,russian,5703,train
male,Lev,russian,2409,train
male,Illya,russian,3734,train
male,Igor,russian,4704,train
male,Oleg,russian,5418,val
male,Yuri,russian,2856,test
male,Ilya,russian,3854,test
male,Ilia,russian,3789,test
female,Sacha,russian,5020,train
female,Tianne,russian,4039,train
female,Tiana,russian,1010,train
female,Tiani,russian,4667,train
female,Taisia,russian,0,train
female,Tatiana,russian,1057,train
female,Tahni,russian,0,train
female,Nada,russian,3470,train
female,Alla,russian,5451,train
female,Tatyana,russian,2875,train
female,Lenya,russian,5418,train
female,Tashia,russian,5204,train
female,Khrystyna,russian,5381,train
female,Tanja,russian,5003,train
female,Sasheen,russian,3601,train
female,Khrystyn,russian,0,train
female,Yuridiana,russian,5790,train
female,Tasha,russian,5527,train
female,Tanita,russian,4216,train
female,Tana,russian,5852,train
female,Khristina,russian,5617,train
female,Jalaine,russian,2714,train
female,Tatihana,russian,0,train
female,Nadezhda,russian,5466,train
female,Taina,russian,5137,train
female,Nadiya,russian,4157,train
female,Tiauna,russian,5595,train
female,Nadege,russian,5053,train
female,Zoya,russian,1775,train
female,Nadja,russian,5852,train
female,Tahsha,russian,0,train
female,Tatjana,russian,5531,train
female,Nadia,russian,593,train
female,Tanya,russian,2392,train
female,Tonya,russian,5211,train
female,Tyana,russian,5158,train
female,Tionna,russian,5418,train
female,Khristyna,russian,0,train
female,Jelena,russian,3755,train
female,Tyanna,russian,3652,train
female,Tatiyana,russian,4961,train
female,Yelena,russian,3967,train
female,Tahnya,russian,0,train
female,Zena,russian,4488,train
female,Sitka,russian,0,train
female,Tiona,russian,5318,train
female,Nadya,russian,3507,train
female,Tatyanna,russian,5418,train
female,Jalayna,russian,5158,train
female,Feodora,russian,0,train
female,Tahna,russian,0,train
female,Sasha,russian,1013,train
female,Mischa,russian,4387,train
female,Khrystina,russian,5218,train
female,Czarina,russian,5277,train
female,Tania,russian,1990,val
female,Sascha,russian,5578,val
female,Oksana,russian,5504,val
female,Alena,russian,1124,val
female,Yeva,russian,5466,val
female,Lenushka,russian,0,val
female,Yuliya,russian,5578,val
female,Khristine,russian,4606,val
female,Tiahna,russian,5170,val
female,Tatia,russian,3229,val
female,Zenaida,russian,3600,val
female,Khrystyne,russian,5597,test
female,Tatianna,russian,3270,test
female,Tashina,russian,5617,test
female,Olena,russian,2352,test
female,Taya,russian,3123,test
female,Tashi,russian,4468,test
female,Tawnya,russian,5447,test
female,Tiandra,russian,5617,test
female,Jalena,russian,5418,test
female,Latonya,russian,5684,test
female,Tianna,russian,2154,test
female,Samara,russian,1150,test
female,Taisiya,russian,0,test
male,Milan,sanskrit,587,train
male,Shiva,sanskrit,5504,train
male,Dinesh,sanskrit,5512,train
male,Sanjay,sanskrit,4227,train
male,Vijay,sanskrit,5578,train
male,Arjun,sanskrit,887,train
male,Hari,sanskrit,5158,train
male,Vivek,sanskrit,5466,train
male,Kiran,sanskrit,2632,train
male,Sohan,sanskrit,5466,train
male,Sohil,sanskrit,5684,train
male,Tahj,sanskrit,2323,train
male,Naren,sanskrit,5790,train
male,Arvind,sanskrit,5703,train
male,Indra,sanskrit,5578,train
male,Rajiv,sanskrit,5684,train
male,Kyran,sanskrit,2583,train
male,Tarun,sanskrit,4832,train
male,Rohan,sanskrit,1228,train
male,Rajan,sanskrit,4961,train
male,Ravi,sanskrit,3801,train
male,Ranjit,sanskrit,5531,train
male,Jehan,sanskrit,4484,train
male,Raj,sanskrit,4157,train
male,Arjuna,sanskrit,5578,train
male,Syon,sanskrit,5131,val
male,Jahan,sanskrit,5418,val
male,Kumar,sanskrit,4803,val
male,Sunil,sanskrit,5112,val
male,Deepak,sanskrit,5617,val
male,Ram,sanskrit,5158,test
male,Aadi,sanskrit,3702,test
male,Darshan,sanskrit,5527,test
male,Taj,sanskrit,2338,test
male,Ankur,sanskrit,5170,test
male,Aditya,sanskrit,1937,test
female,Tarra,sanskrit,4951,train
female,Saisha,sanskrit,4832,train
female,Taralynn,sanskrit,4517,train
female,Amber,sanskrit,620,train
female,Chandra,sanskrit,5684,train
female,Taja,sanskrit,5790,train
female,Tajah,sanskrit,4872,train
female,Amil,sanskrit,4579,train
female,Rani,sanskrit,4591,train
female,Gita,sanskrit,4961,train
female,Kali,sanskrit,539,train
female,Tarah,sanskrit,4716,train
female,Chaundra,sanskrit,3789,train
female,Veta,sanskrit,3248,train
female,Amita,sanskrit,5447,train
female,Jena,sanskrit,4387,train
female,Shandra,sanskrit,5545,train
female,Sunita,sanskrit,5391,train
female,Raja,sanskrit,5024,train
female,Uma,sanskrit,3094,train
female,Geeta,sanskrit,3845,train
female,Taralyn,sanskrit,4951,train
female,Aruna,sanskrit,5578,train
female,Lakshmi,sanskrit,5466,train
female,Avani,sanskrit,2210,train
female,Tara,sanskrit,1545,train
female,Meena,sanskrit,4892,train
female,Roshawn,sanskrit,5265,train
female,Taisha,sanskrit,5188,train
female,Rania,sanskrit,2583,train
female,Rajanee,sanskrit,4849,train
female,Taija,sanskrit,5329,train
female,Veda,sanskrit,1815,train
female,Tarrah,sanskrit,5391,train
female,Indira,sanskrit,4986,train
female,Dhana,sanskrit,3573,train
female,Chandrika,sanskrit,3849,train
female,Radha,sanskrit,4892,val
female,Tajanae,sanskrit,4759,val
female,Lalita,sanskrit,3679,val
female,Kalli,sanskrit,2720,val
female,Ranee,sanskrit,3558,val
female,Chandara,sanskrit,4599,val
female,Anda,sanskrit,2835,val
female,Kama,sanskrit,4363,val
female,Chanda,sanskrit,5048,test
female,Sharmila,sanskrit,3919,test
female,May,sanskrit,2650,test
female,Roshana,sanskrit,4591,test
female,Opal,sanskrit,2050,test
female,Kashmir,sanskrit,5127,test
female,Ananda,sanskrit,5527,test
female,Raine,sanskrit,3967,test
female,Karma,sanskrit,1650,test
male,Iver,scandinavian,4488,train
male,Garth,scandinavian,4917,train
male,Tyrell,scandinavian,1999,train
male,Nels,scandinavian,4892,train
male,Jenson,scandinavian,2650,train
male,Kristoff,scandinavian,4704,train
male,Hanson,scandinavian,3911,train
male,Anderson,scandinavian,563,train
male,Waddell,scandinavian,3107,train
male,Heraldo,scandinavian,2766,train
male,Ivar,scandinavian,2645,train
male,Bodie,scandinavian,1937,train
male,Jensen,scandinavian,745,train
male,Rafe,scandinavian,4019,train
male,Ericson,scandinavian,4694,train
male,Kristofer,scandinavian,3755,train
male,Lars,scandinavian,3554,train
male,Harald,scandinavian,3573,train
male,Ander,scandinavian,2875,train
male,Hagan,scandinavian,4227,train
male,Harold,scandinavian,1606,train
male,Eino,scandinavian,2693,train
male,Steffan,scandinavian,4230,train
male,Kristopher,scandinavian,1139,train
male,Janson,scandinavian,4277,train
male,Carlson,scandinavian,3923,train
male,Gustaf,scandinavian,2872,train
male,Anders,scandinavian,1475,train
male,Hansel,scandinavian,2377,train
male,Hans,scandinavian,2650,train
male,Rolf,scandinavian,4106,train
male,Gustavo,scandinavian,962,train
male,Garold,scandinavian,3460,val
male,Guss,scandinavian,2611,val
male,Boden,scandinavian,1832,val
male,Knute,scandinavian,2297,val
male,Osman,scandinavian,3094,val
male,Leif,scandinavian,1926,val
male,Herold,scandinavian,2693,test
male,Ingram,scandinavian,2679,test
male,Stefan,scandinavian,1691,test
male,Aristide,scandinavian,2887,test
male,Crosby,scandinavian,1160,test
male,Wayde,scandinavian,4591,test
male,Einer,scandinavian,2679,test
male,Wade,scandinavian,1068,test
female,Trinette,scandinavian,4591,train
female,Kierstin,scandinavian,4961,train
female,Kiersten,scandinavian,1949,train
female,Kristianna,scandinavian,4954,train
female,Lidwina,scandinavian,2753,train
female,Dagmar,scandinavian,3471,train
female,Kristyn,scandinavian,4184,train
female,Mia,scandinavian,19,train
female,Inge,scandinavian,3734,train
female,Linnae,scandinavian,4498,train
female,Gudrun,scandinavian,2724,train
female,Karmen,scandinavian,1832,train
female,Ari,scandinavian,733,train
female,Dennie,scandinavian,4245,train
female,Kirstin,scandinavian,4838,train
female,Krystyna,scandinavian,4803,train
female,Karene,scandinavian,3530,train
female,Inger,scandinavian,4106,train
female,Kristiane,scandinavian,3477,train
female,Mea,scandinavian,4488,train
female,Kristina,scandinavian,1345,train
female,Hallie,scandinavian,1061,train
female,Solveig,scandinavian,4591,train
female,Lynea,scandinavian,4193,train
female,Kristian,scandinavian,1274,train
female,Linnea,scandinavian,2305,train
female,Thyra,scandinavian,2848,train
female,Linna,scandinavian,4401,train
female,Karina,scandinavian,817,train
female,Treena,scandinavian,4193,train
female,Ingeborg,scandinavian,2407,val
female,Kareena,scandinavian,4157,val
female,Ingrid,scandinavian,1613,val
female,Kirsten,scandinavian,2034,val
female,Denny,scandinavian,4019,val
female,Rayne,scandinavian,1672,val
female,Trine,scandinavian,3342,test
female,Sula,scandinavian,2912,test
female,Rayna,scandinavian,1433,test
female,Eula,scandinavian,3962,test
female,Bo,scandinavian,1217,test
female,Kristiana,scandinavian,4892,test
female,Olga,scandinavian,3071,test
female,Freya,scandinavian,1035,test
male,Owens,scottish,2623,train
male,Berkley,scottish,1742,train
male,Ian,scottish,118,train
male,Calder,scottish,3019,train
male,Ron,scottish,3554,train
male,Camden,scottish,172,train
male,Bowie,scottish,3470,train
male,Erroll,scottish,3289,train
male,Clydell,scottish,3471,train
male,Erskin,scottish,2693,train
male,Lorn,scottish,2965,train
male,Ervin,scottish,2553,train
male,Ledell,scottish,3504,train
male,Boyd,scottish,3243,train
male,Frazier,scottish,3086,train
male,Monroe,scottish,1244,train
male,Malcolm,scottish,859,train
male,Collin,scottish,419,train
male,Fergus,scottish,2643,train
male,Donald,scottish,821,train
male,Duncan,scottish,1533,train
male,Gordon,scottish,1836,train
male,Colin,scottish,251,train
male,Clyde,scottish,1602,train
male,Lennox,scottish,928,train
male,Callum,scottish,1433,train
male,Neil,scottish,1251,train
male,Fraser,scottish,2766,val
male,Douglas,scottish,1189,val
male,Lenox,scottish,3270,val
male,Craig,scottish,1759,val
male,Thaine,scottish,2848,val
male,Gillis,scottish,2509,test
male,Ean,scottish,1937,test
male,Alec,scottish,898,test
male,Gilles,scottish,2756,test
male,Keith,scottish,795,test
male,Carsen,scottish,1961,test
male,Grant,scottish,282,test
female,Ardis,scottish,3471,train
female,Bonnell,scottish,2698,train
female,Carson,scottish,142,train
female,Rhona,scottish,3687,train
female,Cameron,scottish,71,train
female,Ayleen,scottish,1460,train
female,Lesly,scottish,1569,train
female,Ross,scottish,2173,train
female,Ardyce,scottish,3342,train
female,Janet,scottish,2210,train
female,Kamren,scottish,1926,train
female,Bonni,scottish,3416,train
female,Lundy,scottish,2872,train
female,Callen,scottish,994,train
female,Camryn,scottish,679,train
female,Donelda,scottish,2835,train
female,Elsie,scottish,657,train
female,Blair,scottish,1135,train
female,Elsbeth,scottish,2609,train
female,Cam,scottish,3438,train
female,Camron,scottish,1546,train
female,Dallas,scottish,393,train
female,Paisley,scottish,149,train
female,Blaire,scottish,2055,train
female,Janette,scottish,3470,train
female,Kenzie,scottish,503,train
female,Aoife,scottish,3333,train
female,Donnell,scottish,3123,train
female,Mckenzie,scottish,331,train
female,Lezlee,scottish,3342,train
female,Lilas,scottish,2870,train
female,Anabel,scottish,1553,train
female,Janeth,scottish,2740,train
female,Kade,scottish,780,train
female,Maisie,scottish,1176,train
female,Lesley,scottish,2650,val
female,Davina,scottish,1982,val
female,Cason,scottish,815,val
female,Leslie,scottish,639,val
female,Kason,scottish,714,val
female,Camren,scottish,1808,val
female,Kamryn,scottish,646,val
female,Bonnie,scottish,1458,test
female,Bunnie,scottish,2912,test
female,Callan,scottish,1281,test
female,Karson,scottish,629,test
female,Ailyn,scottish,1799,test
female,Isla,scottish,343,test
female,Ardys,scottish,3058,test
female,Campbell,scottish,1382,test
female,Bryce,scottish,227,test
male,Andrick,slavic,4986,train
male,Boban,slavic,4044,train
male,Bronislaw,slavic,2242,train
male,Sagan,slavic,5418,train
male,Ivan,slavic,230,train
male,Branko,slavic,4044,train
male,Wenceslaus,slavic,2693,train
male,Stanislaus,slavic,2619,train
male,Tibor,slavic,3573,train
male,Anton,slavic,1748,train
male,Jasha,slavic,5391,train
male,Bohdan,slavic,3471,train
male,Casimir,slavic,5418,train
male,Zander,slavic,464,train
male,Bane,slavic,3652,train
male,Lazlo,slavic,5418,train
male,Boris,slavic,3967,train
male,Vladislav,slavic,4704,val
male,Laszlo,slavic,5158,val
male,Ladislaus,slavic,2848,val
male,Stanislaw,slavic,2443,test
male,Casmir,slavic,2870,test
male,Jarek,slavic,4986,test
male,Vlad,slavic,5297,test
male,Vladimir,slavic,2190,test
female,Ludmilla,slavic,2607,train
female,Ivanna,slavic,1230,train
female,Vanda,slavic,3477,train
female,Tosha,slavic,4230,train
female,Verlie,slavic,3121,train
female,Aniya,slavic,983,train
female,Kalena,slavic,3911,train
female,Ivana,slavic,2190,train
female,Milka,slavic,5418,train
female,Verdie,slavic,3121,train
female,Karaline,slavic,5158,train
female,Ilka,slavic,3845,train
female,Elga,slavic,3471,train
female,Kaleena,slavic,4986,train
female,Karli,slavic,2087,train
female,Karlene,slavic,5441,train
female,Mireille,slavic,4986,train
female,Iva,slavic,3400,train
female,Bryna,slavic,4843,train
female,Lavera,slavic,3047,train
female,Danika,slavic,1394,train
female,Valeska,slavic,5131,train
female,Karalyn,slavic,4892,train
female,Saskia,slavic,5418,train
female,Vera,slavic,697,train
female,Dannika,slavic,5137,train
female,Mileena,slavic,3507,train
female,Brina,slavic,5418,train
female,Karolyn,slavic,5158,train
female,Magda,slavic,5139,train
female,Karoline,slavic,2972,train
female,Lyda,slavic,3471,train
female,Verdell,slavic,3029,train
female,Zoraya,slavic,5137,train
female,Verlene,slavic,3342,train
female,Neda,slavic,5158,train
female,Wava,slavic,2617,train
female,Veera,slavic,4892,train
female,Danica,slavic,1001,train
female,Brinn,slavic,5418,train
female,Zaria,slavic,1446,train
female,Milana,slavic,1313,train
female,Kalene,slavic,5053,train
female,Kaleen,slavic,5161,train
female,Ivanka,slavic,4019,train
female,Kalina,slavic,2517,val
female,Chessie,slavic,2645,val
female,Wenda,slavic,3504,val
female,Verla,slavic,3352,val
female,Zora,slavic,2525,val
female,Myrene,slavic,1882,val
female,Karolina,slavic,2409,val
female,Karolyna,slavic,4912,val
female,Lala,slavic,3294,val
female,Leena,slavic,1922,test
female,Lyna,slavic,5091,test
female,Leida,slavic,5053,test
female,Ania,slavic,2997,test
female,Zlata,slavic,4961,test
female,Ivania,slavic,5025,test
female,Miri,slavic,4488,test
female,Wonda,slavic,2820,test
female,Karlie,slavic,1498,test
female,Verline,slavic,3186,test
female,Milena,slavic,1365,test
male,Carlo,spanish,1982,train
male,Felipe,spanish,1446,train
male,Xavier,spanish,140,train
male,Mariano,spanish,2004,train
male,Jose,spanish,116,train
male,Esteban,spanish,762,train
male,Raul,spanish,829,train
male,Aldo,spanish,1226,train
male,Jair,spanish,1861,train
male,Ramon,spanish,1236,train
male,Arlo,spanish,1056,train
male,Rocky,spanish,1883,train
male,Rolando,spanish,1730,train
male,Manuel,spanish,496,train
male,Lorenzo,spanish,435,train
male,Rey,spanish,1698,train
male,Andres,spanish,417,train
male,Cruz,spanish,547,train
male,Alonso,spanish,1355,train
male,Cortez,spanish,1898,train
male,Pablo,spanish,777,train
male,Diego,spanish,225,train
male,Juan,spanish,177,train
male,Santino,spanish,1211,train
male,Tadeo,spanish,1926,train
male,Antonio,spanish,253,train
male,Santos,spanish,1785,train
male,Efrain,spanish,1778,train
male,Santiago,spanish,207,train
male,Zavier,spanish,1815,train
male,Ramiro,spanish,1712,train
male,Enrique,spanish,807,train
male,Alfonso,spanish,1635,train
male,Emiliano,spanish,476,train
male,Rafael,spanish,557,train
male,Elian,spanish,1365,val
male,Orlando,spanish,1078,val
male,Fernando,spanish,490,val
male,Jorge,spanish,390,val
male,Francisco,spanish,447,val
male,Alonzo,spanish,1053,val
male,Javier,spanish,405,val
male,Ruben,spanish,701,test
male,Jairo,spanish,1733,test
male,Dante,spanish,598,test
male,Alejandro,spanish,289,test
male,Rodrigo,spanish,982,test
male,Carlos,spanish,209,test
male,Ramirez,spanish,1758,test
male,Pedro,spanish,695,test
male,Luis,spanish,177,test
female,Rosalyn,spanish,1598,train
female,Linda,spanish,1143,train
female,Savannah,spanish,116,train
female,Ramona,spanish,1794,train
female,Milagros,spanish,2131,train
female,Mila,spanish,170,train
female,Luisa,spanish,2017,train
female,Tia,spanish,1949,train
female,Rita,spanish,2094,train
female,Mercedes,spanish,1641,train
female,Analia,spanish,1787,train
female,Reina,spanish,1581,train
female,Vida,spanish,2099,train
female,Emmie,spanish,1842,train
female,Emerald,spanish,1813,train
female,Guadalupe,spanish,839,train
female,Sierra,spanish,676,train
female,Ximena,spanish,329,train
female,Belen,spanish,1631,train
female,Nina,spanish,605,train
female,Miah,spanish,1135,train
female,Raquel,spanish,1244,train
female,Maya,spanish,175,train
female,Mira,spanish,1139,train
female,Itzel,spanish,811,train
female,Jaime,spanish,895,train
female,Savanna,spanish,870,train
female,Esperanza,spanish,1686,val
female,Jimena,spanish,824,val
female,Yesenia,spanish,1898,val
female,Ciara,spanish,1200,val
female,Luz,spanish,1757,val
female,Santana,spanish,1513,test
female,Reyna,spanish,1316,test
female,Esmeralda,spanish,715,test
female,Cristina,spanish,1659,test
female,Lola,spanish,491,test
female,Hana,spanish,1407,test
female,Quinn,spanish,213,test
male,Sahel,swahili,0,train
male,Sadeeki,swahili,0,train
male,Baraka,swahili,0,train
male,Zahoor,swahili,0,train
male,Barak,swahili,5466,train
male,Faraji,swahili,0,train
male,Barack,swahili,3704,train
male,Yazeed,swahili,0,train
male,Jabari,swahili,2087,train
male,Sadiki,swahili,0,train
male,Omari,swahili,1391,train
male,Simba,swahili,0,train
male,Barrak,swahili,0,train
male,Zubery,swahili,0,val
male,Zooberi,swahili,0,val
male,Zahour,swahili,0,test
male,Zuberi,swahili,0,test
male,Zahur,swahili,0,test
male,Yazid,swahili,5466,test
female,Lela,swahili,2409,train
female,Niah,swahili,3702,train
female,Nya,swahili,2042,train
female,Ayonna,swahili,5504,train
female,Nia,swahili,897,train
female,Jina,swahili,5451,train
female,Aivanna,swahili,0,train
female,Shani,swahili,4740,train
female,Ayanna,swahili,1531,train
female,Avania,swahili,0,train
female,Lulu,swahili,4591,train
female,Avannia,swahili,0,train
female,Amani,swahili,1104,train
female,Safiyah,swahili,5188,train
female,Avana,swahili,0,train
female,Hasina,swahili,5254,train
female,Zalika,swahili,5545,val
female,Nea,swahili,0,val
female,Safia,swahili,4387,val
female,Dalila,swahili,2163,test
female,Lakeisha,swahili,4415,test
female,Shanit,swahili,0,test
female,Aivana,swahili,0,test
female,Nyah,swahili,2004,test
male,Kendrick,welsh,655,train
male,Owen,welsh,51,train
male,Gavin,welsh,91,train
male,Broderick,welsh,1883,train
male,Merwin,welsh,2500,train
male,Gareth,welsh,2913,train
male,Elwyn,welsh,2838,train
male,Cayden,welsh,352,train
male,Lew,welsh,3059,train
male,Don,welsh,2671,train
male,Trevor,welsh,506,train
male,Vaughn,welsh,1705,train
male,Bowen,welsh,1072,train
male,Bryson,welsh,209,train
male,Brice,welsh,1721,train
male,Ewan,welsh,2323,train
male,Guinn,welsh,2872,train
male,Merwyn,welsh,2498,train
male,Matthias,welsh,1108,train
male,Marvin,welsh,977,train
male,Dover,welsh,2721,train
male,Dewie,welsh,2894,train
male,Kye,welsh,2154,train
male,Arian,welsh,1291,val
male,Davin,welsh,1802,val
male,Mervyn,welsh,2711,val
male,Merrick,welsh,1937,val
male,Brycen,welsh,785,val
male,Lloyd,welsh,2702,test
male,Caden,welsh,360,test
male,Rhys,welsh,957,test
male,Gavyn,welsh,1842,test
male,Brysen,welsh,1955,test
male,Maddox,welsh,287,test
female,Cambria,welsh,1742,train
female,Gwyneth,welsh,1712,train
female,Ellis,welsh,729,train
female,Meredith,welsh,1073,train
female,Fredy,welsh,2949,train
female,Gwynn,welsh,3086,train
female,Meghan,welsh,1856,train
female,Evan,welsh,89,train
female,Cecily,welsh,1698,train
female,Dillan,welsh,2377,train
female,Carys,welsh,2606,train
female,Idris,welsh,2247,train
female,Cele,welsh,2297,train
female,Glenice,welsh,2336,train
female,Dylan,welsh,31,train
female,Winnie,welsh,2296,train
female,Winifred,welsh,3071,train
female,Cicily,welsh,3069,train
female,Blodwyn,welsh,2679,train
female,Meagan,welsh,2892,train
female,Cecillia,welsh,2894,train
female,Megan,welsh,613,train
female,Elin,welsh,1279,train
female,Lunette,welsh,2541,train
female,Ceceilia,welsh,3045,train
female,Rhiannon,welsh,2525,train
female,Reese,welsh,328,train
female,Ariana,welsh,114,train
female,Glennda,welsh,3009,train
female,Genever,welsh,2608,train
female,Brynna,welsh,2825,train
female,Rhyan,welsh,2702,train
female,Cecilia,welsh,433,train
female,Morgan,welsh,215,train
female,Arwen,welsh,3045,train
female,Gwenyth,welsh,2650,train
female,Reece,welsh,866,train
female,Kenia,welsh,1495,train
female,Idelle,welsh,2505,train
female,Guinevere,welsh,2257,val
female,Cecelia,welsh,1046,val
female,Kendra,welsh,530,val
female,Gwendolyn,welsh,797,val
female,Ariane,welsh,2202,val
female,Drew,welsh,557,val
female,Bryn,welsh,1613,val
female,Gwyn,welsh,2855,val
female,Arionna,welsh,2650,test
female,Yael,welsh,1546,test
female,Jennifer,welsh,460,test
female,Cambree,welsh,1922,test
female,Kai,welsh,285,test
female,Glenys,welsh,2666,test
female,Ceil,welsh,3009,test
female,Gwen,welsh,1598,test
female,Arianna,welsh,124,test
male,Hersch,yiddish,5578,train
male,Zindil,yiddish,0,train
male,Zelig,yiddish,5137,train
male,Feiwel,yiddish,0,train
male,Herzel,yiddish,0,train
male,Herzl,yiddish,0,train
male,Heshel,yiddish,0,train
male,Feivel,yiddish,0,train
male,Hershel,yiddish,3470,train
male,Hirschl,yiddish,0,train
male,Zindel,yiddish,0,train
male,Hersh,yiddish,3368,train
male,Hirschel,yiddish,0,train
male,Hertzel,yiddish,0,train
male,Herschell,yiddish,2653,train
male,Heschel,yiddish,0,train
male,Springer,yiddish,0,val
male,Zelik,yiddish,0,val
male,Herschel,yiddish,5451,val
male,Zeligman,yiddish,0,test
male,Hirsch,yiddish,0,test
male,Hirsh,yiddish,0,test
male,Alter,yiddish,4892,test
female,Rayzel,yiddish,0,train
female,Kayla,yiddish,242,train
female,Shaina,yiddish,3270,train
female,Fruma,yiddish,5703,train
female,Raiza,yiddish,5545,train
female,Shayna,yiddish,2525,train
female,Raisabel,yiddish,0,train
female,Zelda,yiddish,1907,train
female,Freydel,yiddish,0,train
female,Raizel,yiddish,3243,train
female,Libena,yiddish,0,train
female,Shanee,yiddish,5441,train
female,Cayla,yiddish,2118,train
female,Raissa,yiddish,5512,train
female,Freyde,yiddish,0,train
female,Shainah,yiddish,0,train
female,Fraydel,yiddish,0,train
female,Roza,yiddish,5466,train
female,Sheina,yiddish,5158,train
female,Lubah,yiddish,0,train
female,Shaynah,yiddish,0,train
female,Raisa,yiddish,5504,train
female,Shaena,yiddish,5545,val
female,Lyuba,yiddish,0,val
female,Raisse,yiddish,0,val
female,Luba,yiddish,3481,val
female,Lyubah,yiddish,0,test
female,Freyda,yiddish,2720,test
female,Liba,yiddish,3554,test
female,Shanie,yiddish,5545,test
female,Frayde,yiddish,0,test
female,Frayda,yiddish,2498,test
